datetime,hour,day,month,weekday,aqi_us,aqi_cn,main_pollutant,temp,humidity,pressure,wind_speed,wind_direction,openweather_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,computed_aqi,main_pollutant_calc,pm2_5_nowcast,pm10_nowcast,aqi_change_rate,computed_aqi_t+24,computed_aqi_t+48,computed_aqi_t+72
2025-08-09 19:17:00,19,9,8,5,78,34,p2,26,80,1006,8.05,254,2,68.38,0.0,0.07,37.73,0.32,10.55,47.73,0,51,PM10,11.748785085243881,55.03147176610832,-0.05555555555555558,41,46,58
2025-08-09 20:17:00,20,9,8,5,78,34,p2,26,80,1006,7.99,257,2,68.0,0.0,0.07,37.87,0.32,10.15,43.71,0,46,PM2.5,11.129048126516272,49.726542091744335,-0.0980392156862745,38,47,60
2025-08-09 21:17:00,21,9,8,5,77,33,p2,26,80,1005,7.55,261,2,68.27,0.0,0.07,38.03,0.32,9.76,41.05,0,44,PM2.5,10.56179331960076,45.447512771664165,-0.04347826086956519,36,47,62
2025-08-09 22:17:00,22,9,8,5,67,26,p2,26,80,1005,7.01,258,2,69.19,0.0,0.07,38.18,0.31,9.36,40.02,0,42,PM2.5,10.034884850629181,42.80960207726656,-0.045454545454545414,35,47,65
2025-08-10 00:17:00,0,10,8,6,64,23,p2,27,79,1005,7.07,257,2,71.72,0.0,0.06,38.39,0.29,8.69,37.04,0,39,PM2.5,9.39055477641092,39.65587214351468,-0.0714285714285714,35,47,67
2025-08-10 01:17:00,1,10,8,6,60,20,p2,27,79,1005,7.52,258,2,72.62,0.0,0.06,38.46,0.28,8.58,35.05,0,38,PM2.5,9.045571608398731,37.34752136752137,-0.02564102564102566,35,49,71
2025-08-10 02:17:00,2,10,8,6,58,19,p2,27,79,1006,7.57,259,2,73.02,0.0,0.07,38.47,0.27,8.67,33.27,0,38,PM2.5,9.078533460584515,35.539739430054716,0.0,35,52,73
2025-08-10 03:17:00,3,10,8,6,61,20,p2,27,77,1006,7.98,256,2,72.74,0.0,0.07,38.39,0.27,9.03,33.65,0,38,PM2.5,9.05497514066273,34.63562658325035,0.0,36,55,75
2025-08-10 04:17:00,4,10,8,6,67,25,p2,27,76,1006,7.82,253,2,72.27,0.01,0.06,38.26,0.27,9.58,36.25,0,38,PM2.5,9.230197852053449,35.42871623672648,0.0,37,56,76
2025-08-10 05:17:00,5,10,8,6,60,20,p2,27,76,1006,7.73,251,2,71.65,0.01,0.05,37.96,0.28,10.4,40.58,0,40,PM2.5,9.561043496670218,37.6689644163511,0.05263157894736836,38,57,76
2025-08-10 06:17:00,6,10,8,6,61,21,p2,28,76,1006,7.51,247,2,71.05,0.01,0.04,37.5,0.28,11.34,44.98,0,42,PM2.5,9.982064793541147,40.3417945399646,0.050000000000000044,41,58,76
2025-08-10 07:17:00,7,10,8,6,60,20,p2,28,75,1006,7.32,245,3,70.82,0.01,0.04,36.91,0.29,12.28,50.15,0,45,PM2.5,10.767529786809236,43.425388651399615,0.0714285714285714,44,58,76
2025-08-10 08:17:00,8,10,8,6,59,20,p2,28,73,1005,7.37,243,3,71.06,0.01,0.04,36.35,0.3,13.04,55.24,0,49,PM2.5,11.648884613923316,48.68836707779191,0.0888888888888888,47,58,76
2025-08-10 09:17:00,9,10,8,6,59,19,p2,28,73,1005,7.71,244,3,71.45,0.01,0.04,35.82,0.3,13.62,59.39,0,52,PM2.5,12.459198040416977,53.850957325200376,0.061224489795918435,49,58,75
2025-08-10 10:17:00,10,10,8,6,62,22,p2,28,73,1004,7.71,243,3,71.87,0.01,0.04,35.7,0.3,14.06,62.37,0,53,PM2.5,13.1390213115046,58.106582863814026,0.019230769230769162,51,57,75
2025-08-10 11:17:00,11,10,8,6,64,23,p2,28,74,1004,8.0,242,3,71.67,0.01,0.04,35.71,0.31,14.33,64.39,0,54,PM2.5,13.647908359525522,61.29712559147559,0.018867924528301883,52,57,75
2025-08-10 12:17:00,12,10,8,6,55,16,p2,28,75,1004,8.32,242,3,71.07,0.01,0.05,35.94,0.32,14.45,65.64,0,55,PM2.5,13.988018912657655,63.51398232974137,0.0185185185185186,52,57,75
2025-08-10 13:17:00,13,10,8,6,58,18,p2,28,77,1004,8.04,240,3,70.59,0.01,0.06,36.38,0.33,14.46,66.44,0,56,PM10,14.172721407173327,65.0123608818011,0.018181818181818077,52,57,74
2025-08-10 14:17:00,14,10,8,6,56,17,p2,27,78,1004,7.6,241,3,70.17,0.0,0.07,36.76,0.34,14.27,66.35,0,56,PM10,14.182441992781305,65.65300649356469,0.0,49,57,74
2025-08-10 15:17:00,15,10,8,6,62,21,p2,27,79,1005,7.52,240,3,71.51,0.0,0.07,37.36,0.3,12.01,52.99,0,54,PM2.5,13.412409084121084,59.767797214295115,-0.0357142857142857,47,56,73
2025-08-10 16:17:00,16,10,8,6,63,23,p2,27,80,1005,7.7,248,2,71.84,0.0,0.07,37.65,0.29,11.21,47.8,0,53,PM2.5,12.824108306922767,55.400012748454415,-0.01851851851851849,45,56,73
2025-08-10 17:17:00,17,10,8,6,68,26,p2,27,79,1005,8.29,244,2,72.69,0.0,0.07,38.02,0.29,10.54,43.71,0,51,PM2.5,12.222630714725836,51.87639052788321,-0.037735849056603765,44,56,72
2025-08-10 18:17:00,18,10,8,6,66,24,p2,27,78,1005,8.22,250,2,73.05,0.0,0.07,38.38,0.3,10.09,41.93,0,48,PM2.5,11.485033769261578,47.83356957522606,-0.05882352941176472,45,56,72
2025-08-10 19:17:00,19,10,8,6,66,24,p2,27,78,1005,8.2,252,2,72.9,0.0,0.07,38.57,0.31,9.69,40.46,0,45,PM2.5,10.799346339756204,44.63823444573962,-0.0625,45,57,72
2025-08-10 21:17:00,21,10,8,6,66,24,p2,26,82,1005,8.31,254,2,73.41,0.0,0.07,39.09,0.31,8.86,36.74,0,41,PM2.5,9.895415213396767,40.54354788127498,-0.0888888888888889,46,58,71
2025-08-10 22:17:00,22,10,8,6,62,21,p2,26,82,1005,8.22,259,2,74.34,0.0,0.06,39.39,0.29,8.42,34.19,0,38,PM2.5,9.20950757912188,37.170869118650266,-0.07317073170731703,47,60,71
2025-08-10 23:17:00,23,10,8,6,66,24,p2,26,84,1005,8.36,259,2,75.61,0.0,0.06,39.67,0.28,8.14,31.75,0,36,PM2.5,8.704300551110292,34.368095238095236,-0.052631578947368474,47,62,71
2025-08-11 00:17:00,0,11,8,0,62,22,p2,26,84,1005,7.74,260,2,76.74,0.0,0.06,40.02,0.27,8.08,30.19,0,35,PM2.5,8.420093627138359,32.27487179487181,-0.02777777777777779,47,65,71
2025-08-11 01:17:00,1,11,8,0,68,26,p2,26,84,1005,7.72,257,2,77.82,0.0,0.06,40.4,0.27,8.19,29.38,0,35,PM2.5,8.316010567031052,30.82300854700855,0.0,47,67,71
2025-08-11 02:17:00,2,11,8,0,56,17,p2,27,81,1005,8.04,259,2,78.82,0.0,0.06,40.73,0.26,8.35,28.49,0,35,PM2.5,8.333596795174577,29.65187057387057,0.0,49,71,71
2025-08-11 03:17:00,3,11,8,0,75,31,p2,27,79,1005,8.19,256,2,79.84,0.0,0.06,41.06,0.26,8.53,27.83,0,35,PM2.5,8.468444128852541,28.86432582160739,0.0,52,73,71
2025-08-11 04:17:00,4,11,8,0,69,27,p2,27,78,1005,8.24,254,2,80.58,0.01,0.05,41.23,0.26,8.78,28.56,0,36,PM2.5,8.577101802453411,28.935079904778455,0.02857142857142847,55,75,71
2025-08-11 05:17:00,5,11,8,0,63,22,p2,28,77,1006,8.42,254,2,80.72,0.01,0.04,41.04,0.27,9.4,31.97,0,37,PM2.5,8.775984455405002,30.213144436690328,0.02777777777777768,56,76,71
2025-08-11 06:17:00,6,11,8,0,77,33,p2,28,74,1005,8.74,252,2,80.35,0.01,0.04,40.28,0.28,10.23,36.37,0,38,PM2.5,9.073439987292183,32.29758827425128,0.027027027027026973,57,76,71
2025-08-11 07:17:00,7,11,8,0,65,24,p2,28,73,1005,8.95,254,2,79.55,0.01,0.04,39.12,0.3,11.16,41.34,0,41,PM2.5,9.739313270339116,35.221041382024524,0.07894736842105265,58,76,71
2025-08-11 08:17:00,8,11,8,0,77,33,p2,28,72,1005,9.37,251,2,78.36,0.01,0.04,37.91,0.31,11.88,45.6,0,44,PM2.5,10.526756157542906,39.74653434178534,0.07317073170731714,58,76,71
2025-08-11 09:17:00,9,11,8,0,68,26,p2,28,72,1004,9.01,249,2,77.27,0.01,0.04,36.96,0.31,12.36,48.87,0,47,PM2.5,11.237297595011192,44.066457910433165,0.06818181818181812,58,76,71
2025-08-11 10:17:00,10,11,8,0,75,32,p2,28,73,1003,9.02,246,3,76.28,0.01,0.04,36.38,0.32,12.7,51.74,0,49,PM2.5,11.82125713687135,47.901874203146825,0.042553191489361764,58,75,64
2025-08-11 11:17:00,11,11,8,0,72,29,p2,28,74,1003,9.17,245,3,74.94,0.01,0.05,35.96,0.33,12.95,54.33,0,51,PM2.5,12.280465386516065,51.23775172842363,0.04081632653061229,57,75,60
2025-08-11 12:17:00,12,11,8,0,69,27,p2,28,76,1002,8.86,240,3,73.57,0.01,0.05,35.8,0.35,12.99,55.99,0,52,PM2.5,12.536269912105395,53.696488400488406,0.019607843137254832,57,75,58
2025-08-11 13:17:00,13,11,8,0,66,24,p2,27,78,1003,8.71,239,3,73.01,0.0,0.07,36.34,0.37,12.91,56.95,0,52,PM2.5,12.656020015931304,55.3266105006105,0.0,57,75,57
2025-08-11 14:17:00,14,11,8,0,69,27,p2,27,80,1003,8.24,239,3,73.06,0.0,0.08,36.58,0.37,12.38,54.93,0,52,PM2.5,12.549969642677429,55.13153357753358,0.0,57,74,56
2025-08-11 15:17:00,15,11,8,0,73,30,p2,27,81,1004,8.06,243,2,74.48,0.0,0.08,37.18,0.37,10.26,45.39,0,49,PM2.5,11.796605981542644,50.27462875862906,-0.05769230769230771,57,74,56
2025-08-11 16:17:00,16,11,8,0,64,23,p2,27,81,1004,8.69,252,2,75.58,0.0,0.08,37.52,0.36,9.72,43.01,0,47,PM2.5,11.267471522281324,47.32652681961038,-0.04081632653061229,56,73,56
2025-08-11 17:17:00,17,11,8,0,75,32,p2,27,81,1004,9.14,254,2,76.5,0.0,0.08,37.68,0.36,9.57,42.57,0,45,PM2.5,10.848381168072677,46.139585868252865,-0.04255319148936165,56,73,58
2025-08-11 18:17:00,18,11,8,0,74,31,p2,27,80,1004,8.45,250,2,76.9,0.0,0.08,37.78,0.37,9.77,44.03,0,44,PM2.5,10.561288295230385,46.33989159173393,-0.022222222222222254,56,72,60
2025-08-11 19:17:00,19,11,8,0,73,30,p2,27,81,1004,8.75,255,2,76.02,0.0,0.08,37.42,0.4,11.09,49.9,0,45,PM2.5,10.700003721194282,47.494510124372376,0.022727272727272707,56,72,61
2025-08-11 20:17:00,20,11,8,0,74,31,p2,26,82,1004,9.06,255,2,75.87,0.0,0.08,37.22,0.4,11.28,49.48,0,45,PM2.5,10.84856054613813,48.02660012309518,0.0,57,72,62
2025-08-11 21:17:00,21,11,8,0,62,21,p2,26,81,1003,8.96,254,3,75.55,0.0,0.08,36.91,0.41,11.97,51.85,0,46,PM2.5,11.141118725956133,49.0156338274609,0.022222222222222143,58,71,61
2025-08-11 22:17:00,22,11,8,0,65,24,p2,26,81,1003,8.7,255,2,75.83,0.0,0.08,36.84,0.41,11.97,49.84,0,47,PM2.5,11.354303928492277,49.20873037646488,0.021739130434782705,60,71,61
2025-08-11 23:17:00,23,11,8,0,66,24,p2,26,81,1002,8.64,256,2,76.92,0.0,0.08,37.08,0.39,11.54,47.32,0,47,PM2.5,11.393454843691911,48.67626675293476,0.0,62,71,61
2025-08-12 00:17:00,0,12,8,1,64,23,p2,26,82,1003,8.62,253,2,78.06,0.0,0.08,37.59,0.38,11.31,46.9,0,47,PM2.5,11.355562251714407,48.155716201478874,0.0,65,71,61
2025-08-12 01:17:00,1,12,8,1,66,24,p2,26,83,1003,8.89,252,3,78.87,0.0,0.08,38.26,0.39,11.69,51.34,0,47,PM2.5,11.393989777182625,48.82376821410733,0.0,67,71,60
2025-08-12 02:17:00,2,12,8,1,68,26,p2,26,83,1003,8.91,252,3,77.94,0.0,0.08,38.12,0.41,12.8,58.23,0,49,PM2.5,11.775825641308534,51.47963781736206,0.042553191489361764,71,71,59
2025-08-12 03:17:00,3,12,8,1,66,24,p2,27,82,1004,8.94,253,3,76.11,0.0,0.08,37.24,0.44,14.28,65.5,0,52,PM2.5,12.716930790372531,57.003983736208454,0.061224489795918435,73,71,59
2025-08-12 04:17:00,4,12,8,1,69,27,p2,27,80,1004,9.1,256,3,74.65,0.01,0.08,36.56,0.45,15.1,69.9,0,55,PM10,13.67435141187132,62.54759571151916,0.05769230769230771,75,71,59
2025-08-12 05:17:00,5,12,8,1,64,23,p2,28,78,1004,9.34,256,3,73.91,0.01,0.07,36.47,0.45,15.38,71.79,0,56,PM2.5,14.301801274052785,66.09262756052404,0.018181818181818077,76,71,58
2025-08-12 06:17:00,6,12,8,1,68,26,p2,28,76,1004,9.44,256,3,73.72,0.01,0.06,36.7,0.45,15.26,71.21,0,57,PM10,14.310581277866392,67.29006548769452,0.017857142857142794,76,71,57
2025-08-12 07:17:00,7,12,8,1,66,25,p2,28,76,1003,9.3,253,3,73.97,0.01,0.05,36.84,0.44,15.02,70.37,0,58,PM10,14.48310017374134,68.40104995939218,0.01754385964912286,76,71,57
2025-08-12 08:17:00,8,12,8,1,67,25,p2,28,75,1002,9.41,250,3,73.89,0.01,0.05,36.7,0.44,14.84,69.74,0,58,PM10,14.596049937009559,68.90798253424906,0.0,76,71,56
2025-08-12 09:17:00,9,12,8,1,64,23,p2,28,75,1002,9.55,250,3,74.03,0.01,0.05,36.55,0.44,14.64,68.5,0,58,PM10,14.62580313699668,68.80163328033453,0.0,76,71,56
2025-08-12 10:17:00,10,12,8,1,71,29,p2,28,75,1001,9.62,248,3,74.29,0.01,0.05,36.69,0.44,14.47,67.15,0,58,PM10,14.601541888601414,68.2654946373879,0.0,75,64,55
2025-08-12 11:17:00,11,12,8,1,71,29,p2,28,77,1001,9.61,247,3,74.67,0.01,0.05,37.0,0.44,14.37,66.14,0,57,PM10,14.559477827608408,67.56824887347473,-0.017241379310344862,75,60,55
2025-08-12 12:17:00,12,12,8,1,68,26,p2,28,78,1000,9.08,240,3,74.72,0.01,0.06,37.23,0.45,14.55,66.19,0,57,PM10,14.57914047616786,67.28861395318138,0.0,75,58,55
2025-08-12 13:17:00,13,12,8,1,66,24,p2,27,79,1001,8.35,236,3,74.71,0.01,0.08,37.57,0.47,15.1,67.92,0,57,PM2.5,14.721952453440759,67.73937946096706,0.0,75,57,55
2025-08-12 14:17:00,14,12,8,1,68,26,p2,27,80,1001,8.1,231,3,74.76,0.0,0.09,37.56,0.44,13.91,61.94,0,57,PM10,14.670412101255653,67.10540759149947,0.0,74,56,55
2025-08-12 15:17:00,15,12,8,1,66,24,p2,27,81,1001,7.6,238,3,74.16,0.0,0.1,37.85,0.45,14.08,62.13,0,57,PM10,14.605806913780455,66.32793292354772,0.0,74,56,55
2025-08-12 16:17:00,16,12,8,1,67,25,p2,27,81,1002,7.5,243,3,73.79,0.0,0.11,38.18,0.46,14.26,62.94,0,56,PM2.5,14.538422743412905,65.66725865551007,-0.01754385964912286,73,56,56
2025-08-12 17:17:00,17,12,8,1,69,27,p2,27,80,1002,7.83,248,3,73.93,0.0,0.11,38.59,0.46,14.31,63.22,0,56,PM2.5,14.479637736885282,65.15685493113386,0.0,73,58,57
2025-08-12 18:17:00,18,12,8,1,77,33,p2,26,81,1002,7.34,247,3,74.65,0.0,0.11,39.05,0.45,14.47,63.91,0,56,PM2.5,14.450349287920872,64.85377519030735,0.0,72,60,57
2025-08-12 19:17:00,19,12,8,1,74,31,p2,26,82,1002,6.77,241,3,75.13,0.0,0.11,39.39,0.45,15.05,64.53,0,56,PM2.5,14.499015557668173,64.66481424111899,0.0,72,61,56
2025-08-12 20:17:00,20,12,8,1,71,29,p2,26,82,1001,6.83,247,3,75.05,0.0,0.11,39.53,0.46,16.28,68.88,0,57,PM2.5,14.802177884476516,65.1113478214933,0.017857142857142794,72,62,56
2025-08-12 21:17:00,21,12,8,1,73,30,p2,26,82,1001,6.61,248,3,74.48,0.0,0.11,39.31,0.48,17.7,75.32,0,58,PM2.5,15.554316640122329,67.07407676347817,0.01754385964912286,71,61,56
2025-08-12 22:17:00,22,12,8,1,76,32,p2,26,82,1001,6.94,249,3,73.91,0.0,0.12,39.23,0.5,18.84,81.25,0,60,PM2.5,16.579799533236443,71.06718639584157,0.034482758620689724,71,61,56
2025-08-12 23:17:00,23,12,8,1,74,31,p2,26,83,1001,6.58,246,3,73.63,0.0,0.12,39.4,0.5,19.5,85.25,0,62,PM2.5,17.541249970486106,75.59753174525359,0.03333333333333344,71,61,56
2025-08-13 00:17:00,0,13,8,2,73,30,p2,26,83,1001,6.57,252,3,74.08,0.0,0.12,39.95,0.5,20.27,89.65,0,65,PM2.5,18.532130647643775,80.67825027592325,0.048387096774193505,71,61,56
2025-08-13 01:17:00,1,13,8,2,73,30,p2,26,83,1001,6.6,256,3,74.85,0.0,0.11,40.75,0.52,21.44,97.61,0,67,PM2.5,19.713963132121986,87.90917117205187,0.03076923076923066,71,60,56
2025-08-13 02:17:00,2,13,8,2,64,23,p2,27,83,1001,6.31,255,4,74.86,0.0,0.12,41.0,0.53,22.36,104.13,0,71,PM10,20.778656912449563,95.15467918035208,0.05970149253731338,71,59,56
2025-08-13 03:17:00,3,13,8,2,80,35,p2,27,80,1001,6.23,253,4,74.48,0.01,0.11,40.73,0.54,22.72,106.78,0,73,PM10,21.52133512301553,100.09125457207574,0.028169014084507005,71,59,55
2025-08-13 04:17:00,4,13,8,2,81,36,p2,27,78,1001,6.56,250,4,73.99,0.01,0.1,40.35,0.54,22.76,107.39,0,75,PM10,21.989520481227427,103.13753999492225,0.027397260273972712,71,59,55
2025-08-13 05:17:00,5,13,8,2,79,34,p2,28,76,1002,6.37,250,4,73.53,0.02,0.09,40.22,0.54,22.65,107.43,0,76,PM10,22.22290448532565,104.82322466391632,0.01333333333333342,71,58,55
2025-08-13 06:17:00,6,13,8,2,88,41,p2,28,76,1001,6.68,246,4,73.45,0.02,0.08,40.15,0.52,22.49,107.15,0,76,PM10,22.269908099759967,105.72610613100943,0.0,71,57,55
2025-08-13 07:17:00,7,13,8,2,77,33,p2,28,75,1001,6.58,243,4,73.71,0.01,0.07,40.04,0.51,22.17,106.54,0,76,PM10,22.152470762886015,105.6986396152487,0.0,71,57,55
2025-08-13 08:17:00,8,13,8,2,79,34,p2,29,74,1000,6.67,240,4,74.02,0.01,0.06,39.84,0.5,21.83,105.77,0,76,PM10,22.002932848165653,105.27922063689917,0.0,71,56,55
2025-08-13 09:17:00,9,13,8,2,77,33,p2,28,74,1000,6.76,239,4,74.2,0.01,0.06,39.45,0.49,21.42,104.26,0,76,PM10,21.882798215813832,104.72390844956293,0.0,71,56,55
2025-08-13 10:17:00,10,13,8,2,76,32,p2,28,75,999,6.64,240,4,74.33,0.01,0.06,39.12,0.49,21.07,102.62,0,75,PM10,21.796910456914254,104.27852333825267,-0.013157894736842146,64,55,55
2025-08-13 11:17:00,11,13,8,2,75,31,p2,28,76,999,6.49,237,4,74.26,0.01,0.07,38.89,0.49,20.73,100.57,0,75,PM10,21.725782975712544,103.79823183164751,0.0,60,55,55
2025-08-13 12:17:00,12,13,8,2,68,26,p2,28,77,999,6.21,227,3,74.18,0.01,0.07,38.86,0.49,20.51,98.79,0,75,PM10,21.627494157121816,103.67973970800357,0.0,58,55,54
2025-08-13 13:17:00,13,13,8,2,65,24,p2,28,78,999,5.82,226,3,74.58,0.0,0.09,39.08,0.5,20.51,98.35,0,75,PM10,21.48005729122702,103.29931626670468,0.0,57,55,54
2025-08-13 14:17:00,14,13,8,2,79,34,p2,28,80,999,5.88,222,3,74.98,0.0,0.11,39.56,0.48,20.06,96.76,0,74,PM10,21.182370078265205,102.21132560569016,-0.013333333333333308,56,55,53
2025-08-13 15:17:00,15,13,8,2,82,37,p2,27,81,999,5.83,226,3,75.0,0.0,0.11,39.56,0.48,20.11,96.03,0,74,PM10,20.967959956300994,101.06968961200722,0.0,56,55,53
2025-08-13 16:17:00,16,13,8,2,77,33,p2,27,81,1000,5.54,228,3,75.02,0.0,0.11,39.53,0.48,20.16,95.51,0,73,PM10,20.797489577623608,99.96321203197145,-0.013513513513513487,56,56,53
2025-08-13 17:17:00,17,13,8,2,73,30,p2,27,81,1001,5.25,228,3,75.24,0.0,0.11,39.64,0.48,20.25,95.15,0,73,PM10,20.666445560284725,98.9749800343316,0.0,58,57,53
2025-08-13 18:17:00,18,13,8,2,75,31,p2,27,82,1001,5.46,236,3,75.65,0.0,0.11,39.89,0.47,20.26,94.9,0,72,PM10,20.564346476678654,98.11980208842506,-0.013698630136986356,60,57,53
2025-08-13 19:17:00,19,13,8,2,80,35,p2,27,81,1001,4.97,240,3,76.11,0.0,0.11,40.29,0.45,20.18,94.51,0,72,PM10,20.465989387380432,97.3202698178008,0.0,61,56,53
2025-08-13 20:17:00,20,13,8,2,84,39,p2,27,81,1001,3.93,243,3,76.79,0.0,0.1,40.81,0.43,20.18,94.86,0,72,PM10,20.384376202264157,96.77134950383777,0.0,62,56,52
2025-08-13 21:17:00,21,13,8,2,88,41,p2,27,81,1001,3.74,241,3,77.05,0.0,0.1,41.04,0.42,20.31,95.56,0,71,PM10,20.329984698227555,96.39349048330526,-0.01388888888888884,61,56,52
2025-08-13 22:17:00,22,13,8,2,87,41,p2,27,81,1000,3.99,241,3,77.16,0.0,0.1,41.01,0.41,20.5,96.08,0,71,PM10,20.30671050218925,96.14160502769457,0.0,61,56,51
2025-08-13 23:17:00,23,13,8,2,84,39,p2,27,81,1000,4.6,247,3,77.23,0.0,0.11,40.9,0.41,20.65,96.06,0,71,PM10,20.311689525542874,95.93163006491017,0.0,61,56,51
2025-08-14 00:17:00,0,14,8,3,84,39,p2,27,81,1001,2.47,260,3,77.58,0.0,0.11,40.82,0.4,20.79,96.13,0,71,PM10,20.348145473184353,95.78007574770767,0.0,61,56,50
2025-08-14 01:17:00,1,14,8,3,79,34,p2,27,81,1001,1.89,256,3,77.8,0.0,0.11,40.99,0.39,20.93,96.52,0,71,PM10,20.402049280304556,95.68310068402863,0.0,60,56,49
